AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
28420,NEBRASKA                 ,HAYES,0,0,0,4,-34,13,0,-1,0,-5,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,-134,-156,-339,109,-332,131,-290,-31,9,-175,,,,,,
28440,NEBRASKA                 ,HOLT,265,"-1,092",843,-43,-728,"1,050",26,-20,58,-340,,,,,,
28450,NEBRASKA                 ,HOOKER,66,-99,-3,19,-56,52,-225,-237,48,-63,,,,,,
28460,NEBRASKA                 ,HOWARD,290,-880,"1,894",203,"-2,044",870,"-1,891",444,412,"-4,443",,,,,,
28470,NEBRASKA                 ,JEFFERSON,-112,-286,-33,277,-434,-390,-116,"1,712",-125,-519,,,,,,
28480,NEBRASKA                 ,JOHNSON,660,-20,91,276,"-1,727",155,-779,-53,80,-787,,,,,,
28490,NEBRASKA                 ,KEARNEY,499,"-1,385",-54,183,"-5,642",-126,-501,-26,43,"-2,744",,,,,,
28500,NEBRASKA                 ,KEITH,512,-326,-370,122,"-6,345",268,"-1,305","-1,168",773,"-2,893",,,,,,
28510,NEBRASKA                 ,KEYA PAHA,-126,93,-143,-163,-125,-451,-140,-1,2,-29,,,,,,
28520,NEBRASKA                 ,KIMBALL,57,254,-188,89,-422,105,-96,927,396,263,,,,,,
28530,NEBRASKA                 ,KNOX,550,"-1,109",-37,-26,-616,229,"-1,312",-266,117,-671,,,,,,
28540,NEBRASKA                 ,LANCASTER,"-196,731","-196,815","-6,869","147,704","103,018","-107,869","-101,945","-1,267","116,229","72,943",,,,,,
28550,NEBRASKA                 ,LINCOLN,"1,692","-4,529",-28,568,"-7,575",984,"-2,739",-413,443,"-5,836",,,,,,
28560,NEBRASKA                 ,LOGAN,-224,-7,-20,57,-244,7,0,-14,17,-27,,,,,,
28570,NEBRASKA                 ,LOUP,26,-587,-20,40,-144,73,-39,-6,19,-251,,,,,,
28580,NEBRASKA                 ,MCPHERSON,14,-57,-1,1,-55,60,7,0,-283,-243,,,,,,
28590,NEBRASKA                 ,MADISON,659,"-4,217",-226,"2,090","-2,333","1,112","-1,690",-256,"1,442","-3,442",,,,,,
28600,NEBRASKA                 ,MERRICK,190,-576,-13,223,"-1,650",-108,-152,-34,88,"-1,244",,,,,,
28610,NEBRASKA                 ,MORRILL,374,-588,166,177,-964,156,-584,-42,-390,-708,,,,,,
28620,NEBRASKA                 ,NANCE,-133,541,750,136,"-1,118",50,-116,-100,37,-819,,,,,,
28630,NEBRASKA                 ,NEMAHA,"2,197","-3,202",-166,799,"-7,127","1,627","-1,576",42,"1,366","-9,264",,,,,,
28640,NEBRASKA                 ,NUCKOLLS,421,-725,3,100,-502,257,-486,113,55,-318,,,,,,
28650,NEBRASKA                 ,OTOE,358,"-1,716","2,066",828,"-7,908",897,"-2,165",618,"2,194","-6,805",,,,,,
28660,NEBRASKA                 ,PAWNEE,253,-682,-70,52,-778,242,-278,-37,81,-841,,,,,,
28670,NEBRASKA                 ,PERKINS,374,"-1,383",127,-134,-174,37,-109,-50,51,-480,,,,,,
28680,NEBRASKA                 ,PHELPS,958,"-4,545",-410,"1,982","-8,123",620,"-1,290",-180,"1,404","-5,453",,,,,,
28690,NEBRASKA                 ,PIERCE,226,-200,370,155,-193,99,-251,-852,-343,-73,,,,,,
28700,NEBRASKA                 ,PLATTE,804,-527,715,"1,262",-657,93,-163,648,953,829,,,,,,
28710,NEBRASKA                 ,POLK,519,-476,-40,304,-693,98,-420,-19,-99,420,,,,,,
28720,NEBRASKA                 ,RED WILLOW,-326,"-1,748",-37,52,-754,159,-456,-232,63,-386,,,,,,
28730,NEBRASKA                 ,RICHARDSON,765,"-3,078",-219,333,"-6,288","1,027","-2,176",-127,-326,"-2,740",,,,,,
28740,NEBRASKA                 ,ROCK,6,-43,0,1,55,1,0,0,1,-37,,,,,,
28750,NEBRASKA                 ,SALINE,977,"-2,455",-511,"1,039","-2,754",495,"-1,809",-513,533,"-3,419",,,,,,
28760,NEBRASKA                 ,SARPY,"87,498","85,507","109,128","108,811","136,070","62,210","72,862","108,058","123,509","127,401",,,,,,
28770,NEBRASKA                 ,SAUNDERS,"12,014","13,495","29,298","23,264","23,696","8,198","10,396","11,322","19,084","23,524",,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"2,692","-3,950",-851,-84,"-6,011",805,"-1,624",338,-197,"-1,801",,,,,,
28790,NEBRASKA                 ,SEWARD,"-8,552","-6,002",161,"5,699","3,829","-3,751","-4,146",-325,"6,807","3,940",,,,,,
28800,NEBRASKA                 ,SHERIDAN,347,441,619,658,-464,59,-64,-23,64,-644,,,,,,
28810,NEBRASKA                 ,SHERMAN,388,"-1,284",910,99,"-2,688",513,-625,-43,241,"-1,457",,,,,,
28820,NEBRASKA                 ,SIOUX,53,-199,-17,10,-39,0,39,-12,9,-70,,,,,,
28830,NEBRASKA                 ,STANTON,71,998,593,232,"-1,393",360,"1,346","3,153",-515,-585,,,,,,
28840,NEBRASKA                 ,THAYER,91,-323,-36,120,-545,115,-32,93,42,-528,,,,,,
28850,NEBRASKA                 ,THOMAS,0,-13,-1,12,-20,5,-3,0,0,0,,,,,,
28860,NEBRASKA                 ,THURSTON,319,651,-350,138,-772,-131,-95,-40,22,-351,,,,,,
28870,NEBRASKA                 ,VALLEY,240,"-1,166",-101,307,"-1,400",482,-742,-143,82,"-2,297",,,,,,
28880,NEBRASKA                 ,WASHINGTON,"24,008","17,482","29,943","26,277","23,754","18,107","12,876","29,366","26,562","26,477",,,,,,
28890,NEBRASKA                 ,WAYNE,514,490,-687,-125,-433,-196,-304,7,369,-392,,,,,,
28900,NEBRASKA                 ,WEBSTER,455,-246,62,115,-908,44,-250,-21,62,-306,,,,,,
28910,NEBRASKA                 ,WHEELER,26,-90,-9,0,-39,0,-9,-5,9,-150,,,,,,
28920,NEBRASKA                 ,YORK,901,"-3,544",150,722,"-5,943",693,"-3,310",-87,404,"-4,950",,,,,,
29000,NEVADA                   ,CHURCHILL,"40,497","16,760","10,491","1,995","10,703","28,859","6,001","8,702","2,508","6,170",,,,,,
29010,NEVADA                   ,CLARK,"2,140,760","913,034","369,188","-249,226","-116,496","2,391,377","1,128,747","498,017","-340,815","-176,904",,,,,,
29020,NEVADA                   ,DOUGLAS,"78,149","50,522","46,534","16,769","49,645","39,255","31,898","24,295","11,759","33,559",,,,,,
29030,NEVADA                   ,ELKO,"63,373","33,280","23,206","3,116","15,787","185,032","90,583","57,669","9,298","44,872",,,,,,
29040,NEVADA                   ,ESMERALDA,"1,292",293,231,31,240,"1,018",343,301,"1,021",-125,,,,,,
29050,NEVADA                   ,EUREKA,547,680,302,144,215,"6,245","4,297","5,348","1,419","3,158",,,,,,
29060,NEVADA                   ,HUMBOLDT,"3,081","4,103","2,096",978,"7,851","3,912",428,"1,475","1,521","3,031",,,,,,
29070,NEVADA                   ,LANDER,"6,293","1,623","2,720",796,"3,028","12,412","2,215","2,532",948,"4,384",,,,,,
29080,NEVADA                   ,LINCOLN,"10,666","6,523","2,148",-24,"1,520","6,973","3,816","2,764","-3,122","-1,997",,,,,,
29090,NEVADA                   ,LYON,"70,630","30,729","25,633","8,678","29,795","37,624","18,375","15,827","3,109","17,542",,,,,,
29100,NEVADA                   ,MINERAL,680,"1,057","1,000",170,"1,142",957,40,189,159,0,,,,,,
29110,NEVADA                   ,NYE,"50,664","23,214","17,082",-809,"13,153","29,584","19,079","11,080",265,"14,099",,,,,,
29120,NEVADA                   ,CARSON CITY,"96,054","97,753","94,526","21,043","35,504","147,817","136,226","71,214","11,821","24,716",,,,,,
29130,NEVADA                   ,PERSHING,"8,597","1,573",175,556,"1,371","3,062",388,"1,845",352,"2,028",,,,,,
29140,NEVADA                   ,STOREY,"-2,377",404,6,293,283,0,224,518,301,-28,,,,,,
29150,NEVADA                   ,WASHOE,"-852,088","-113,450","70,699","83,608","6,817","-737,132","-65,759","51,518","55,110","12,152",,,,,,
29160,NEVADA                   ,WHITE PINE,"7,880","4,323","3,513",915,"3,657","20,930","6,397","6,476",-233,"3,196",,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"-92,688","-84,411","30,339","63,813","26,168","-69,979","-43,247","13,159","49,143","12,401",,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"-59,894","-47,460","24,675","59,333","22,458","-37,262","-26,993","16,421","39,685","14,795",,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"-97,315","-75,439","25,428","80,459","32,729","-88,560","-73,781","23,603","81,825","31,755",,,,,,
30030,NEW HAMPSHIRE            ,COOS,"-61,303","-54,680","24,562","50,722","18,583","-74,415","-55,074","24,942","54,859","18,758",,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"-105,044","-86,859","40,760","104,463","35,764","-99,203","-64,680","32,768","77,965","31,626",,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-147,255","1,232","-233,394","-79,710","166,172","-106,942",482,"-190,778","-84,600","121,826",,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"-86,936","-2,230","37,376","139,190","71,916","-89,614","-3,112","43,327","170,414","87,418",,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"68,728","96,377","276,656","128,947","204,986","44,123","62,071","197,493","102,622","172,302",,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"26,553","33,267","112,182","58,464","96,421","17,841","22,441","78,927","40,320","70,937",,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-47,622","-39,077","18,357","39,669","19,765","-35,801","-26,511","11,407","31,652","12,416",,,,,,
31000,NEW JERSEY               ,ATLANTIC,"17,705","-76,546","-20,614","106,996","229,816","10,473","-31,162","-6,586","55,399","120,397",,,,,,
31100,NEW JERSEY               ,BERGEN,"-297,043","-185,005","44,319","-94,863","-27,722","-176,141","-113,981","22,205","-58,908","-20,713",,,,,,
31150,NEW JERSEY               ,BURLINGTON,"24,715","15,880","44,377","36,849","37,347","13,089","8,980","27,414","24,237","20,646",,,,,,
31160,NEW JERSEY               ,CAMDEN,"34,891","17,361","44,493","50,317","43,176","14,074","7,847","21,732","22,217","27,259",,,,,,
31180,NEW JERSEY               ,CAPE MAY,"-24,061","-68,342","-119,541","15,578","-69,338","-7,730","-29,579","-59,576","7,439","-36,698",,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"84,248","55,876","36,536","66,859","12,093","40,654","24,962","17,825","23,885","4,447",,,,,,
31200,NEW JERSEY               ,ESSEX,"-386,931","-251,502","-243,603","-111,925","-119,464","-214,965","-159,205","-144,709","-71,672","-78,459",,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"12,251","5,632","17,792","18,765","17,159","5,218",517,"8,446","8,090","7,761",,,,,,
31230,NEW JERSEY               ,HUDSON,"-144,053","-91,351","13,618","-36,018","-15,942","-94,984","-64,893","11,249","-23,984","-14,175",,,,,,
31250,NEW JERSEY               ,HUNTERDON,"-62,728","-41,078","-34,099","-17,328","-22,466","-32,830","-22,274","-20,593","-10,805","-10,128",,,,,,
31260,NEW JERSEY               ,MERCER,"-131,339","-93,355","-58,235","-44,188","51,825","-78,802","-40,765","-35,414","-28,395","26,242",,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-205,297","-192,602","-269,241","-139,865","-106,305","-115,748","-96,319","-161,239","-81,117","-66,713",,,,,,
31290,NEW JERSEY               ,MONMOUTH,"-291,806","-314,065","-398,814","-184,180","-131,142","-188,021","-205,492","-242,163","-140,941","-90,310",,,,,,
31300,NEW JERSEY               ,MORRIS,"-221,660","-184,704","-203,852","-75,764","-91,895","-113,810","-98,243","-124,684","-55,102","-54,625",,,,,,
31310,NEW JERSEY               ,OCEAN,"-290,552","-272,115","-390,054","-182,961","-135,633","-127,081","-105,617","-138,863","-73,555","-59,143",,,,,,
31320,NEW JERSEY               ,PASSAIC,"-79,696","-52,176","8,428","-32,230","-13,069","-49,981","-34,039","5,390","-23,216","-8,605",,,,,,
31340,NEW JERSEY               ,SALEM,"1,778","-7,444","2,883","11,253","7,448",422,"-2,237",64,"4,969","2,869",,,,,,
31350,NEW JERSEY               ,SOMERSET,"-72,303","-64,193","-92,764","-53,871","-46,032","-50,177","-46,092","-45,044","-24,650","-32,195",,,,,,
31360,NEW JERSEY               ,SUSSEX,"-46,457","-39,981","-37,705","-16,772","-17,236","-21,901","-21,196","-16,801","-7,231","-9,134",,,,,,
31370,NEW JERSEY               ,UNION,"-331,600","-193,569","-173,406","-66,832","-67,997","-170,914","-122,289","-115,872","-48,320","-52,673",,,,,,
31390,NEW JERSEY               ,WARREN,"-73,801","-52,354","-34,005","-31,745","-7,807","-37,156","-27,964","-13,562","-14,348","-4,025",,,,,,
32000,NEW MEXICO               ,BERNALILLO,"70,939","3,239","227,759","132,991","79,852","94,244","7,577","302,671","139,845","72,613",,,,,,
32010,NEW MEXICO               ,CATRON,"1,089",-33,213,565,66,"1,132",-137,635,"1,009",46,,,,,,
32020,NEW MEXICO               ,CHAVES,"127,099","-11,599","30,209","-14,161","-4,434","149,030","-16,459","41,580","-22,389","-6,415",,,,,,
32025,NEW MEXICO               ,CIBOLA,484,-133,"1,092",-184,233,196,-110,986,457,-93,,,,,,
32030,NEW MEXICO               ,COLFAX,"6,428",-285,"-1,069","-1,116",-250,"9,995",-375,547,-468,-372,,,,,,
32040,NEW MEXICO               ,CURRY,"40,585","-2,180","5,646","-1,125",-494,"47,058","-2,777","7,141",404,72,,,,,,
32050,NEW MEXICO               ,DEBACA,"3,415",-279,"1,225",-57,69,"5,886","-2,821","2,110",-800,-509,,,,,,
32060,NEW MEXICO               ,DONA ANA,"-108,373","178,561","82,310","78,927","-132,610","-169,432","281,280","131,767","136,147","-248,344",,,,,,
32070,NEW MEXICO               ,EDDY,"82,166","-4,713","18,803","-7,171","-1,795","141,392","-8,363","25,631","-11,315","-2,544",,,,,,
32080,NEW MEXICO               ,GRANT,"35,801","-2,983","4,624","-4,371","-1,451","43,812","-1,595","6,566","-5,235","-1,850",,,,,,
32090,NEW MEXICO               ,GUADALUPE,"1,453",-150,818,23,244,"10,292",61,"1,110",-205,-74,,,,,,
32100,NEW MEXICO               ,HARDING,-24,-147,67,44,-77,"1,319",-44,-1,-50,10,,,,,,
32110,NEW MEXICO               ,HIDALGO,"5,368","-1,172",299,-154,-952,"3,825",-271,"1,647",-399,-347,,,,,,
32120,NEW MEXICO               ,LEA,"61,187","-4,056","17,027","-4,103",-663,"85,341","-8,307","26,421","-8,118","-1,212",,,,,,
32130,NEW MEXICO               ,LINCOLN,"28,476","-1,695","4,510","-2,149",-547,"16,664","-2,155","4,976","-2,733",-541,,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"10,190",-39,"2,650",-265,"-1,100","7,338","-1,351",-193,"-1,011",643,,,,,,
32140,NEW MEXICO               ,LUNA,"26,273","-1,841","6,155","-4,655","-2,171","13,881","-1,332","4,606","-2,642","-1,879",,,,,,
32150,NEW MEXICO               ,MCKINLEY,"18,775","-1,584","6,012","1,339",-352,"24,291","-1,436","9,000","6,910",430,,,,,,
32160,NEW MEXICO               ,MORA,"4,730",558,"1,473",-360,-219,"19,652",-851,"1,325",-916,-418,,,,,,
32170,NEW MEXICO               ,OTERO,"62,416","-3,519","12,987","-2,590","-2,740","25,983","-1,130","9,325","-2,390","-2,196",,,,,,
32180,NEW MEXICO               ,QUAY,"6,354",-628,"1,454",-74,-555,"11,242","-1,118","2,669","-1,384",-934,,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"22,227","-4,218","2,694","-1,758","-1,616","19,944","-1,737","2,847","2,571","-1,652",,,,,,
32200,NEW MEXICO               ,ROOSEVELT,"23,900",-705,"3,420",-780,-235,"17,603","-1,479","2,326","-1,248",-92,,,,,,
32210,NEW MEXICO               ,SANDOVAL,"6,294",250,"36,869","23,260","11,114","10,789","2,168","51,703","32,066","11,915",,,,,,
32220,NEW MEXICO               ,SAN JUAN,"253,503","-84,309","415,962","545,518","2,148","402,082","-126,381","733,902","781,754","2,840",,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"24,930","-3,634","2,560","-2,502","-2,757","76,410","-3,736","10,299","-2,306","-1,839",,,,,,
32240,NEW MEXICO               ,SANTA FE,"-78,144","-70,085","-47,423","-70,111","-115,399","-49,923","-42,946","-35,155","-70,831","-106,530",,,,,,
32250,NEW MEXICO               ,SIERRA,"34,846",615,"8,940","-2,381","-2,830","47,291","-3,664","13,015","-4,792","-3,068",,,,,,
32260,NEW MEXICO               ,SOCORRO,"16,148","-1,483","4,322",-882,-251,"21,826","-1,351","6,184","-1,444",-568,,,,,,
32270,NEW MEXICO               ,TAOS,"29,316","-1,543","2,139","-2,419",-188,"24,594","-1,569","4,704",-259,11,,,,,,
32280,NEW MEXICO               ,TORRANCE,"1,609",118,"6,058","2,240","1,461",574,-36,"4,365","1,266","1,060",,,,,,
32290,NEW MEXICO               ,UNION,-50,24,847,-385,-329,286,-681,-213,"-1,689",15,,,,,,
32300,NEW MEXICO               ,VALENCIA,"8,750","1,262","21,606","16,291","10,573","7,107","1,382","21,720","12,507","8,637",,,,,,
33000,NEW YORK                 ,ALBANY,"-2,405","32,932","2,791","-17,381","14,089","-1,296","20,761","1,280","-12,182","7,653",,,,,,
33010,NEW YORK                 ,ALLEGANY,"-1,242","-2,005","1,546","-2,153",228,"-2,625","-1,593","4,243","-2,493","1,480",,,,,,
33020,NEW YORK                 ,BRONX,"-432,036","-214,356","53,418","-111,198","-31,945","-388,355","-195,536","55,509","-108,207","-34,673",,,,,,
33030,NEW YORK                 ,BROOME,"-20,164","-70,314","47,347","-16,776","1,661","-13,772","-40,337","31,937","-10,933",405,,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"2,149","-1,659","9,457","-5,361","3,977",-470,"-1,201","4,523","-2,490","2,263",,,,,,
33050,NEW YORK                 ,CAYUGA,"-1,457","-5,910","8,962","-8,768","4,106",101,"-4,871","5,434","-3,198","1,759",,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-3,007","-7,263","11,985","-11,011","4,098",595,"-5,466","6,479","-7,510",-804,,,,,,
33070,NEW YORK                 ,CHEMUNG,"11,315","9,760","18,829","4,725","-8,659","5,291","5,826","8,555","2,847","-4,017",,,,,,
33080,NEW YORK                 ,CHENANGO,-436,"-2,108","2,095","-2,709","2,793",-820,-624,"2,083","-1,377","1,221",,,,,,
33090,NEW YORK                 ,CLINTON,"-2,034","-5,340","5,247","-3,738",589,234,"-3,061","3,425","-1,368","-1,348",,,,,,
33200,NEW YORK                 ,COLUMBIA,404,"-3,206","7,004",-539,"2,424",-28,-614,"3,165","-2,011","1,273",,,,,,
33210,NEW YORK                 ,CORTLAND,"-1,516","-3,952","4,460","-2,589",-367,705,"-1,809","1,936",-698,"1,320",,,,,,
33220,NEW YORK                 ,DELAWARE,"-2,451","-3,454","2,245","-2,721",629,-413,"-1,034","1,698",-199,-249,,,,,,
33230,NEW YORK                 ,DUTCHESS,"158,833","144,494","200,458","56,237","-1,246","70,878","54,290","78,024","18,286","-4,298",,,,,,
33240,NEW YORK                 ,ERIE,"488,814","265,986","314,311","207,308","347,471","398,991","239,457","314,492","203,007","347,981",,,,,,
33260,NEW YORK                 ,ESSEX,-498,"-1,639","2,101",-688,721,-862,-551,"1,118","1,121",367,,,,,,
33270,NEW YORK                 ,FRANKLIN,976,"-3,141","3,040","-2,155","1,722","-1,051",631,"2,539",-413,921,,,,,,
33280,NEW YORK                 ,FULTON,"-1,840","-2,139","4,099","-1,659",447,-112,"-1,629","2,351","-1,225",795,,,,,,
33290,NEW YORK                 ,GENESEE,-380,"-2,049","3,379","-1,609","2,553",-613,"-1,781",336,-666,938,,,,,,
33300,NEW YORK                 ,GREENE,"-1,170","-2,017","2,233","-3,290",-510,-691,"-2,162","1,457","-1,175",295,,,,,,
33310,NEW YORK                 ,HAMILTON,-108,172,268,-520,127,-202,-66,154,-963,174,,,,,,
33320,NEW YORK                 ,HERKIMER,"14,609","6,917","12,878","9,681","7,705","4,344","3,994","7,499","3,487","4,070",,,,,,
33330,NEW YORK                 ,JEFFERSON,"-1,149","-2,098","3,119","-2,639",-387,"-1,449","-2,347","3,248","-3,284","1,247",,,,,,
33331,NEW YORK                 ,KINGS,"-983,377","-533,898","126,565","-226,021","-60,437","-972,836","-549,387","145,840","-303,661","-94,444",,,,,,
33340,NEW YORK                 ,LEWIS,-280,-581,23,-608,229,-246,27,188,-54,49,,,,,,
33350,NEW YORK                 ,LIVINGSTON,"-14,391","-3,899","-2,419",-228,"2,505","-7,522","-2,853","-2,134",-762,"1,596",,,,,,
33360,NEW YORK                 ,MADISON,"6,352","-2,111","1,810","1,785","-1,135","3,129","-1,351","1,196","2,413","1,039",,,,,,
33370,NEW YORK                 ,MONROE,"-194,995","-74,749","-52,158","-4,522","47,089","-205,005","-71,508","-60,509","-5,369","45,812",,,,,,
33380,NEW YORK                 ,MONTGOMERY,"-1,189","-3,582","5,716","-2,511","2,272","-1,017","-3,642","5,862","-3,997","1,905",,,,,,
33400,NEW YORK                 ,NASSAU,"34,516","121,164","896,828","722,895","1,129,834","12,571","51,425","462,923","354,819","578,152",,,,,,
33420,NEW YORK                 ,NEW YORK,"-874,304","-476,797","113,477","-230,294","-64,548","-770,064","-409,317","107,782","-208,729","-63,291",,,,,,
33500,NEW YORK                 ,NIAGARA,"111,507","70,398","92,982","58,180","99,509","90,240","50,158","80,421","52,238","74,224",,,,,,
33510,NEW YORK                 ,ONEIDA,"60,578","38,435","61,969","53,071","41,719","37,051","23,421","38,828","35,037","30,021",,,,,,
33520,NEW YORK                 ,ONONDAGA,"102,859","-40,239","52,241","44,667","-33,419","87,487","-35,647","39,791","34,176","-28,451",,,,,,
33530,NEW YORK                 ,ONTARIO,"-25,277","-9,577","-5,860","-1,162","8,703","-19,588","-6,562","-4,813",-687,"5,710",,,,,,
33540,NEW YORK                 ,ORANGE,"194,966","162,587","245,404","64,861",-858,"77,849","71,692","100,324","29,456","-2,802",,,,,,
33550,NEW YORK                 ,ORLEANS,"-4,753","-4,628","-1,666",6,"1,621","-2,226","-1,273","-1,339",51,"1,383",,,,,,
